name,type,categories,floors,external_id,location_id
ORIENTAL PRINCESS,store,Health & Beauty,,009ceef3-eb4f-5764-9d5b-84caeee2724b,el_67ffc9e1140478e1db1e5322
AIS,store,Technology,,6179bc81-ff8c-5b3d-b3d3-d932bc92e6f4,el_67ffc9e1140478e1db1e5323
DR.SMOOTH LIFE,store,Health & Beauty,,9bd0433a-052b-5920-9d8b-6965df2f9925,el_67ffc9e1140478e1db1e5324
LYN,store,Fashion & Accessories,,23343241-d060-5747-a81f-439e8bd7241a,el_67ffc9e1140478e1db1e5325
I STUDIO,store,Technology,,d463ee8c-b23b-56d2-8902-fd9deff7b4c6,el_67ffc9e1140478e1db1e5326
POK-TOE-SUB,store,Technology,,8e68440f-d369-5c57-8135-02439b6828c6,el_67ffc9e1140478e1db1e5327
YAKAO LOFT,store,General Service,,43760cba-ee4f-5434-b49d-1fa2e8524ce9,el_67ffc9e1140478e1db1e5328
JINGJAI MARKET,store,Super Market,,c870ad9b-ee3f-5ba1-99d2-72a73fe54712,el_67ffc9e1140478e1db1e5329
DOLLAR BOUTIQUE,store,Fashion & Accessories,,6aba9ad7-1222-53b3-a557-44639880a380,el_67ffc9e1140478e1db1e532a
THE KLINIQUE,store,Health & Beauty,,cc450365-0106-5437-9686-16aa3af5cc2d,el_67ffc9e1140478e1db1e532b
JELLY BUNNY,store,Fashion & Accessories,,3eb70aaf-7a8a-532a-b0a3-b979c419cb06,el_67ffc9e1140478e1db1e532c
SUKISHI CHARCOAL GRILL,store,Food & Beverage,,c82e98e4-96c9-539b-a9ea-38d847530ba4,el_67ffc9e1140478e1db1e532d
