Source,Target,Weight,Floor,Category
SUCHAT PHONE,Central Chaengwattana,1,4F,Technology & Electronics
SUIT SELECT,Central Chaengwattana,1,2F,Fashion & Apparel
SUKIYA,Central Chaengwattana,1,GF,Food & Beverage
SUPER SPORTS,Central Chaengwattana,1,4F,Fashion & Apparel
SUSHI,Central Chaengwattana,1,6F,Food & Beverage
SUSHI EXPRESS,Central Chaengwattana,1,6F,Food & Beverage
SUSHIRO,Central Chaengwattana,1,1F,Food & Beverage
SWENSEN'S,Central Chaengwattana,1,6F,Food & Beverage
TAYWIN,Central Chaengwattana,1,2F,Fashion & Apparel
TG FONE,Central Chaengwattana,1,4F,Technology & Electronics
THAT'S MANDARIN,Central Chaengwattana,1,7F,Services & Education
THE BEST,Central Chaengwattana,1,4F,Technology & Electronics
THE KLINIQUE,Central Chaengwattana,1,3F,Beauty & Wellness
TISCO BANK,Central Chaengwattana,1,4F,Bank & Financial Services
TO B 1 HAIR STATION,Central Chaengwattana,1,3F,Beauty & Wellness
TOM LURD MOO ROT DET,Central Chaengwattana,1,6F,Food & Beverage
TOPS,Central Chaengwattana,1,GF,Lifestyle & Specialty
TRUE,Central Chaengwattana,1,4F,Technology & Electronics
TTB,Central Chaengwattana,1,4F,Bank & Financial Services
UMAY PLUS,Central Chaengwattana,1,4F,Bank & Financial Services
UNIQLO,Central Chaengwattana,1,2F,Fashion & Apparel
UOB XPRESS,Central Chaengwattana,1,4F,Bank & Financial Services
URANUS CLINIC,Central Chaengwattana,1,3F,Beauty & Wellness
V SQUARE CLINIC,Central Chaengwattana,1,3F,Beauty & Wellness
V2LAND,Central Chaengwattana,1,3F,Lifestyle & Specialty
VELA CLINIC,Central Chaengwattana,1,3F,Beauty & Wellness
VIORA,Central Chaengwattana,1,3F,Beauty & Wellness
VOCALIZE,Central Chaengwattana,1,7F,Services & Education
WAKASHI,Central Chaengwattana,1,6F,Lifestyle & Specialty
WARAPORN SALAPAO,Central Chaengwattana,1,GF,Food & Beverage
WATSONS,Central Chaengwattana,1,3F,Beauty & Wellness
WAXCORNER,Central Chaengwattana,1,2F,Beauty & Wellness
WHITE STORY,Central Chaengwattana,1,GF,Food & Beverage
XIAOMI,Central Chaengwattana,1,4F,Technology & Electronics
YAAK SHOP,Central Chaengwattana,1,3F,Lifestyle & Specialty
YAMAHA MUSIC SCHOOL,Central Chaengwattana,1,7F,Services & Education
YAMAZAKI,Central Chaengwattana,1,GF,Food & Beverage
YAYOI,Central Chaengwattana,1,6F,Food & Beverage
YEN TA FOUR NAI LERT,Central Chaengwattana,1,6F,Food & Beverage
YING MOBILE,Central Chaengwattana,1,4F,Technology & Electronics
YO MOBILE,Central Chaengwattana,1,4F,Technology & Electronics
YOGURUTO,Central Chaengwattana,1,GF,Food & Beverage
YOLE,Central Chaengwattana,1,1F,Food & Beverage
