name,type,categories,floors,external_id,location_id
โรงรถ,store,Home & Décor,,6e533049-1cc6-5889-bafe-226a9dbe9e26,el_6a3c009b9be02b000121fa5e
ARTEPOLE,store,Health & Beauty,,3a1e852b-8747-5924-906a-4dfb627aaa22,el_6a3c009b9be02b000121fa5f
MONTIGO,store,Home & Décor,,06892ae1-44e1-597d-bf5b-52c83503bbe5,el_6a3c009b9be02b000121fa60
NIPON,store,Fashion & Accessories,,9288e4a7-8b82-50a1-b591-88cf1a624b06,el_6a3c009b9be02b000121fa61
XEXYMIX,store,Fashion & Accessories,,f76d8784-7f92-5fa4-b7dc-52f95ad07c76,el_6a3c009b9be02b000121fa62
TPARTNER,store,Lifestyle,,291db548-e8ec-5437-bf12-daf9da11f079,el_6a3c009b9be02b000121fa63
ANTIDOTES,store,Health & Beauty,,8ca486f6-382b-538f-8816-861d7f88b463,el_6a3c009b9be02b000121fa64
RAMS COURTSIDE,store,Fashion & Accessories,,4bf56670-e5cd-580a-9ff0-6476c9629dbf,el_6a3c009b9be02b000121fa65
NICOLO BAKERY,store,Food & Beverage,,6a41898e-2834-5f2f-b22c-d888970128b0,el_6a3c009b9be02b000121fa66
สะเล ญวน,store,Food & Beverage,,b6416320-45c3-5411-a532-40d252225746,el_6a3c009b9be02b000121fa67
HENRI CHARPENTIER,store,Food & Beverage,,675d18c1-60f1-50ca-a2f9-292014098413,el_6a3c009b9be02b000121fa68
KUKU,store,Fashion & Accessories,,82269ead-25d4-537f-a5c7-dd9bdd4de444,el_6a3c009b9be02b000121fa69
EXPERT WATCH,store,General Service,,e1b63c3c-b41c-5b71-a93a-7a700d0b75c7,el_6a3c009b9be02b000121fa6a
PHORM,store,Fashion & Accessories,,a6776230-9e80-5845-af42-fc34924b3eaa,el_6a3c009b9be02b000121fa6b
FLUFFLY OMELET,store,Home & Décor,,04e6e7a6-6dd9-52c4-b6ba-7915743b223d,el_6a3c009b9be02b000121fa6c
LEISURE PROJECTS,store,Fashion & Accessories,,f2724aee-8346-59b5-8b19-54d35284bf73,el_6a3c009b9be02b000121fa6d
SAUCONY,store,Fashion & Accessories,,7d4f2136-6ac3-55a4-839a-39f3de559451,el_6a3c009b9be02b000121fa6e
BIG MAMA,store,General Service,,c0f3b23b-f3ff-537e-bfb6-b5a85980bc14,el_6a3c009b9be02b000121fa6f
"GAPPLE, MAMAMA'NN",store,Food & Beverage,,974ad75c-016d-52c2-8b55-43c0668e3563,el_6a3c009b9be02b000121fa70
SHABU BARU MINI,store,Food & Beverage,,d0b095b6-119f-5de9-9913-70cdb695f0dc,el_6a3c009b9be02b000121fa71
BITE AND BLEND,store,Food & Beverage,,24f473e5-674e-5be9-9ac2-ddf521d25c2e,el_6a3c009b9be02b000121fa72
TDH (THONGLOR DENTAL HOSPITAL.CO.TH),store,Health & Beauty,,2515a579-749b-513f-bfd0-df2b6dce9edc,el_6a3c009b9be02b000121fa73
GUCCI/BURBERRY,store,Health & Beauty,,cc0fccfc-f240-54e9-bf32-842775a50ccd,el_6a3c009b9be02b000121fa75
COMMON UNTIL,store,Fashion & Accessories,,c5441ece-aa86-56ae-b923-5439e8db88af,el_6a3c009b9be02b000121fa76
THE ARTIST COLLECTION2,store,Others,,75fbd761-4d58-5087-8cd9-44cc068b4fe4,el_6a3c009b9be02b000121fa78
ZARA,store,Fashion & Accessories,,67253430-834e-5edf-9089-30a8b8fb0756,el_6a3c009b9be02b000121fa79
DAILYPAL,store,Health & Beauty,,1494a5dd-f1ee-5641-83b0-d27d32bb321f,el_6a3c009b9be02b000121fa7a
CHANEL,store,Health & Beauty,,2f422202-fee3-583b-912e-e6482c19dd56,el_6a3c009b9be02b000121fa7b
THE LABATORIAN,store,Health & Beauty,,f38daf7f-e100-5fa2-881d-1ad091181a03,el_6a3c009b9be02b000121fa7c
REPLEAT SPECIAL,store,Fashion & Accessories,,5fce0451-bda2-51d4-9c49-868e004817ef,el_6a3c009b9be02b000121fa7d
LULULEMON,store,Fashion & Accessories,,22e2bcd2-5799-537e-b791-fa8438ee6222,el_6a3c009b9be02b000121fa7e
ZARA,store,Fashion & Accessories,,06ae5da7-5f0c-50a6-8a2b-14aa99e4199c,el_6a3c009b9be02b000121fa7f
DOGGU PETS,store,Pet Service,,a89357a3-11af-5cc2-9f81-8f7ee450826c,el_6a3c009b9be02b000121fa80
KARAMIZU,store,Food & Beverage,,13a6eb4d-a634-5561-85e7-5e977d5950a7,el_6a3c009b9be02b000121fa81
COSMOS & HARMONY,store,Health & Beauty,,81331b0e-852b-5b9e-a4c1-d10028bb6616,el_6a3c009b9be02b000121fa82
PACHARA,store,Others,,82084ff8-56f5-5980-bc77-e9b53ec2430e,el_6a3c009b9be02b000121fa83
PAPAYAYA THAI,store,Home & Décor,,30bbd47a-21a1-55e9-b9f9-b9b99fbd3f95,el_6a3c009b9be02b000121fa84
