name,type,categories,floors,external_id,location_id
HI-SHIELD,store,Technology,,36143f69-cac5-5fe5-9609-099c4752add0,el_69724b3a6fcbbc00018c7899
เยาวราชกรุงเทพ,store,Fashion & Accessories,,345d110a-ac23-5ee1-9fa9-a88b8743bf69,el_69724b3a6fcbbc00018c789f
แทนรัก,store,General Service,,252f5fc9-341c-5357-acbe-5c53761bd631,el_69724b3a6fcbbc00018c78a0
NAIL IT,store,Health & Beauty,,c00526cf-cadb-5a62-aef5-523670197646,el_69724b3a6fcbbc00018c78a4
ขนมพีพี,store,Food & Beverage,,481ce450-7b99-56ce-829a-5fbb5718336b,el_69724b3a6fcbbc00018c78a7
ธนาคารไทยพาณิชย์,store,Bank & ATM,,209cb51c-a496-5547-93e7-cee07615f697,el_69724b3a6fcbbc00018c78aa
XIAOMI,store,Technology,,89a9a318-f782-5623-9439-9a2c30942a97,el_69a06fcd91f8700001df2a46
ธนาคารทหารไทยธนชาต,store,Bank & ATM,,8927db57-8637-5c54-a4f6-2af85d706932,el_69a06fcd91f8700001df2a48
SEECHA,store,Health & Beauty,,c9027819-6069-5814-adea-0549e94fb418,el_69a06fcd91f8700001df2a4e
KRISPY KREME,store,Food & Beverage,,1f4ef535-03a9-5cad-bd29-4f474269fb19,el_69a06fcd91f8700001df2a54
T.TIME,store,General Service,,84b7c2ee-9e12-5072-82ec-b2fb24aef3f7,el_69a06fcd91f8700001df2a5a
TIFFANY NAILS,store,Health & Beauty,,ebdb8daf-8227-5de1-b0de-ab615ec65e7a,el_69a06fcd91f8700001df2a5d
MATH TALENT,store,Edutainment,,75ff8ae6-38bb-5c17-8e55-55097931a772,el_69a1c1470cedaa0001403ecb
Brixland,store,Edutainment,,7e21ffd3-4b4f-52e3-a6e2-1a86e168ca2e,el_69b436a580b9a300019c4c73
INFINITY MEDICAL CLINIC,store,Health & Beauty,,9588ca92-5ae1-589a-b64a-77bfe08b2ed8,el_69b82b5fdc46dc0001251e2f
GANGNAM CLINIC,store,Health & Beauty,,7109f9cb-e54c-5d0a-b6c5-5de1a7c70111,el_69b82b5fdc46dc0001251e30
ROMRAWIN CLINIC,store,Health & Beauty,,c719c436-13c2-539f-8c68-d1f053ef4be5,el_69b82b5fdc46dc0001251e32
