mall_code,mall_name,store_name,group,brand,categories,floors,external_id,location_id
PK2,Central Phuket Floresta,CUIZIMATE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,83612038-c94c-5d81-a281-9bd65c43e798,el_68767c4bec1fc50001eda7ac
PK2,Central Phuket Floresta,SKIPHOP | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2947017e-8fa4-5f6b-8c24-168303b86d9f,el_68767c4bec1fc50001eda7b0
PK2,Central Phuket Floresta,NUAD BY AROM D LIFE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,c5068dd9-d073-5346-a20f-a75b7a122125,el_68767c4bec1fc50001eda7b4
PK2,Central Phuket Floresta,DISNEY HOOYAY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,f6f85b7c-e954-5607-b363-3e179c108dda,el_68767c4bec1fc50001eda7b5
PK2,Central Phuket Floresta,GUESS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,5d212540-7315-5501-84e1-0aae27fae4bb,el_68767c4bec1fc50001eda7ba
PK2,Central Phuket Floresta,4711 | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,a429bf57-9630-5c38-9f0b-869c6fc82090,el_68767c4bec1fc50001eda7bb
PK2,Central Phuket Floresta,BEAUTY UNIQUE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,8ab7d980-034f-5fc4-9e90-d525cce0f87d,el_68767c4bec1fc50001eda7bf
PK2,Central Phuket Floresta,SAFETY JOGGER | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,888b45b6-0455-569d-9df3-972710995e0f,el_68767c4bec1fc50001eda7c0
PK2,Central Phuket Floresta,APT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,40d20c1a-31b4-5c68-95a7-5f4ee4cd011d,el_68767c4bec1fc50001eda7c1
PK2,Central Phuket Floresta,LUXE SWIMSUIT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,426bbaa2-7f32-597d-8e25-9074eb495f58,el_68767c4bec1fc50001eda7c3
PK2,Central Phuket Floresta,VIDHYASOM | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2a73b94c-b709-5f5b-8ea9-cf3c96b29113,el_68767c4bec1fc50001eda7c6
PK2,Central Phuket Floresta,AWA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,aac0676a-0884-55fd-9132-c04587ce2dcb,el_68767c4bec1fc50001eda7c7
PK2,Central Phuket Floresta,SONIA RYKIEL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ada19fd3-7ebb-51fd-aac1-b130a668afce,el_68767c4bec1fc50001eda7cf
PK2,Central Phuket Floresta,MICKEY MOUSE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,dbfc7896-59f6-5822-be0c-2c0707e27f74,el_68767c4bec1fc50001eda7d2
PK2,Central Phuket Floresta,TAKARA TOMY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,0078b64d-9c92-58a5-b563-5c500d812f0d,el_68767c4bec1fc50001eda7d7
PK2,Central Phuket Floresta,AYA SUNNY DAY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,3b461873-9ea2-5dc6-bc49-85eae31c9b61,el_68767c4bec1fc50001eda7d8
PK2,Central Phuket Floresta,HELLO WD | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,cacff61a-8bd3-51d3-948b-7e7ad0458a92,el_68767c4bec1fc50001eda7da
PK2,Central Phuket Floresta,ROCHELLE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,1844d402-55af-5073-89d0-fee64e5f2c18,el_68767c4bec1fc50001eda7db
PK2,Central Phuket Floresta,CARSON | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,f13a787c-166e-5e9a-9dce-57372a5030fe,el_68767c4bec1fc50001eda7dc
PK2,Central Phuket Floresta,BRIGHT BABY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,5e048e4f-6e13-5d6f-b971-2b9eee5c861d,el_68767c4bec1fc50001eda7de
PK2,Central Phuket Floresta,NARCISO RODRIGUEZ | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,5649dc0b-c663-563b-9461-1a16576b491e,el_68767c4bec1fc50001eda7df
PK2,Central Phuket Floresta,SL | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,1185ff0c-eaa6-562f-911b-08c72a5705ae,el_68767c4bec1fc50001eda7e0
PK2,Central Phuket Floresta,CHOUI | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,54c913c0-32af-5b5a-947f-4494d47446d2,el_68767c4bec1fc50001eda7e2
PK2,Central Phuket Floresta,GUCCI | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,98c152f4-035d-5afd-aece-0da03f52d887,el_68767c4bec1fc50001eda7e3
PK2,Central Phuket Floresta,BUDDYPHONES | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,93a1102f-568a-59f5-af5f-04490b1e43fc,el_68767c4bec1fc50001eda7e7
PK2,Central Phuket Floresta,HAMILTON | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,af5c53a3-7270-5c51-ad04-03efed39cd6b,el_68767c4bec1fc50001eda7e8
PK2,Central Phuket Floresta,VAYA SPORTSWEAR | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,993c76f5-5d2d-5535-99a6-204617dbd86f,el_68767c4bec1fc50001eda7eb
PK2,Central Phuket Floresta,CHOLE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ed52aef8-1cc5-5ad5-a13c-1b854ff8a5be,el_68767c4bec1fc50001eda7ef
PK2,Central Phuket Floresta,MAJORETE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,b6b76dd6-9bac-5896-b462-d75d43bb75c1,el_68767c4bec1fc50001eda7f2
PK2,Central Phuket Floresta,DS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,bd800a3c-c7fa-5abc-a909-e36d65fd9f35,el_68767c4bec1fc50001eda7f3
PK2,Central Phuket Floresta,RIVER | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,40a3d574-e4b2-518f-a876-ad2f04005c32,el_68767c4bec1fc50001eda7f6
PK2,Central Phuket Floresta,THOMAS WD | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,f74250a8-3014-5e50-acde-45968fb96409,el_68767c4bec1fc50001eda7f8
PK2,Central Phuket Floresta,WONDERWORLD | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ccb60945-aa85-5568-a684-7bb420dfed33,el_68767c4bec1fc50001eda7fa
PK2,Central Phuket Floresta,ECONO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2d476f63-725b-5184-9703-e5bd544ed563,el_68767c4bec1fc50001eda801
PK2,Central Phuket Floresta,NIQ&SON | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,7a742bc6-93e9-56a6-b4cc-d4c5dc5710c2,el_68767c4bec1fc50001eda805
PK2,Central Phuket Floresta,ALUMNUS WOMEN | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,40aa331c-576c-5fdb-940b-83259461bb98,el_68767c4bec1fc50001eda806
PK2,Central Phuket Floresta,GIORDANO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,0cfde9c3-abc4-5797-8943-6d656ebf2cd4,el_68767c4bec1fc50001eda807
PK2,Central Phuket Floresta,KIDDI KITCHEN ACADEMY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,943a8cf6-2d76-581f-9b7f-84923090b93f,el_68767c4bec1fc50001eda808
PK2,Central Phuket Floresta,BAMBOO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,6e4257ba-2e3b-5cb3-9b3f-df0cd85c9f12,el_68767c4bec1fc50001eda809
PK2,Central Phuket Floresta,BEBEKIM | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ff303478-45da-5e7d-a09f-5dd42e989656,el_68767c4bec1fc50001eda80c
PK2,Central Phuket Floresta,FRN | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,a4a728f8-cbf8-5fff-8ea1-04640fdcdd9c,el_68767c4bec1fc50001eda811
PK2,Central Phuket Floresta,PRIMA DIAMOND | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ca51ecb5-5f30-5a18-aada-18c65b6d7f47,el_68767c4bec1fc50001eda812
PK2,Central Phuket Floresta,FOGGY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,0e946454-f52c-5e3f-b77b-9f72ca362029,el_68767c4bec1fc50001eda815
PK2,Central Phuket Floresta,CENTRAL DEPARTMENT STORE,CRC,Central / Robinson Dept Store,Central Department Store,,d792f4fc-5545-5190-9c50-96d71e824de8,el_68767c4bec1fc50001eda817
PK2,Central Phuket Floresta,ELLE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,9d5bcb25-5a70-5c78-8ef6-232e6ffe4f68,el_68767c4bec1fc50001eda818
PK2,Central Phuket Floresta,LUCAS HOUSE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,75a3f39d-a4c1-5bc9-9caf-a67569861519,el_68767c4bec1fc50001eda819
PK2,Central Phuket Floresta,ZEBRA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ba86c196-283c-563c-aa77-e8f01209f812,el_68767c4bec1fc50001eda81a
PK2,Central Phuket Floresta,BAMBOLINA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,b48c65b0-1985-5a2e-a804-fedcd616420d,el_68767c4bec1fc50001eda81b
PK2,Central Phuket Floresta,UDAYA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,acb3edd2-7876-54ed-8715-5b29c475884f,el_68767c4bec1fc50001eda821
PK2,Central Phuket Floresta,DISNEY TOYS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d49ca6d1-215b-5700-80b2-5e801f990b14,el_68767c4bec1fc50001eda822
PK2,Central Phuket Floresta,KRUPS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,52aca96c-8124-5a7f-adf1-6f1d23b99a9e,el_68767c4bec1fc50001eda825
PK2,Central Phuket Floresta,KENZO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,c6053de1-6455-5d1a-9753-29e0b67baba3,el_68767c4bec1fc50001eda828
PK2,Central Phuket Floresta,NITID | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,45324204-f39e-58da-93c6-c64c53864156,el_68767c4bec1fc50001eda82d
PK2,Central Phuket Floresta,BABYQTO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,96054179-7ead-5065-9239-e9bc7efb3707,el_68767c4bec1fc50001eda830
PK2,Central Phuket Floresta,VIVIENNE WESTWOOD | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,29aba624-5796-58de-aa0d-700e50d64a35,el_68767c4bec1fc50001eda832
PK2,Central Phuket Floresta,PLAYMOBIL CR | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,1704ae41-9b4f-5a0a-b7ff-2c7a999dc70a,el_68767c4bec1fc50001eda833
PK2,Central Phuket Floresta,USPOLO ASSN | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d0fcc9d8-d480-5fb5-ac27-3acf4daa9d2f,el_68767c4bec1fc50001eda834
PK2,Central Phuket Floresta,AZTIQUE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,10a66c35-d277-5804-a3e4-ff09e9c23e7f,el_68767c4bec1fc50001eda836
PK2,Central Phuket Floresta,KRUKER | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,dc9520c2-4c26-5520-8ed1-9d85e32e83ca,el_68767c4bec1fc50001eda837
PK2,Central Phuket Floresta,NIKNAX | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,350947f2-8f8e-5771-a0fb-f6832855a18b,el_68767c4bec1fc50001eda838
PK2,Central Phuket Floresta,FAE AND MAE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,5f714a1e-b15a-5170-80d9-faa940dba156,el_68767c4bec1fc50001eda83b
PK2,Central Phuket Floresta,GIORGIO ARMANI | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d5760df4-0902-5642-abc1-054cce273739,el_68767c4bec1fc50001eda83c
PK2,Central Phuket Floresta,DAVIDOFF | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,17894159-2106-5449-bd66-7ce427ed9cdc,el_68767c4bec1fc50001eda83e
PK2,Central Phuket Floresta,HURACAN | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,48f36197-1bfb-525c-8a82-16bb96d60793,el_68767c4bec1fc50001eda83f
PK2,Central Phuket Floresta,CHICCO | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,25c75dbf-391f-5942-b9d5-fbeea3ab37cd,el_68767c4bec1fc50001eda844
PK2,Central Phuket Floresta,MANFAIR | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,e6f16b85-74ac-5cb4-a8e7-19753cb0c048,el_68767c4bec1fc50001eda845
PK2,Central Phuket Floresta,MEDELA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,28551f2d-2412-5561-b36b-5c18dcd8676d,el_68767c4bec1fc50001eda847
PK2,Central Phuket Floresta,CLARINS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,604a82d8-7943-57b1-a65e-f4cce829164b,el_68767c4bec1fc50001eda848
PK2,Central Phuket Floresta,JOOLZ | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,8fc45d48-f492-5a68-907b-a6f0790b6842,el_68767c4bec1fc50001eda849
PK2,Central Phuket Floresta,ORIENT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d00a4dce-2360-5a69-905c-c532a96dab6d,el_68767c4bec1fc50001eda84a
PK2,Central Phuket Floresta,MANEE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,13d09889-a9cd-5d18-a75c-acc21fd1d986,el_68767c4bec1fc50001eda84b
PK2,Central Phuket Floresta,ELLE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,f7e53401-1b31-5f74-93f5-720c1e12f9fc,el_68767c4bec1fc50001eda84d
PK2,Central Phuket Floresta,PAUL SMITH | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,6a867e6d-5516-514e-a309-d27725b8d7a5,el_68767c4bec1fc50001eda84e
PK2,Central Phuket Floresta,CAPTHAI | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,b2b5aeb2-e55d-58a3-99c1-2ed7dff43580,el_68767c4bec1fc50001eda853
PK2,Central Phuket Floresta,LEGO LITE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,cd1fd022-9478-51c4-bead-fee14d63cf82,el_68767c4bec1fc50001eda854
PK2,Central Phuket Floresta,JOCKEY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,bbad2713-654c-5854-8022-f595cf47cdb8,el_68767c4bec1fc50001eda856
PK2,Central Phuket Floresta,SQUISHMALLOWS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,3058291c-3c31-5e20-acbf-a6b7b462ef9c,el_68767c4bec1fc50001eda857
PK2,Central Phuket Floresta,PILYQ | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2ec3b4e9-8fbf-529e-a7d0-d71498006651,el_68767c4bec1fc50001eda858
PK2,Central Phuket Floresta,COVERMARK | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,8b7980a5-bb46-5c4f-8c70-4fa6c535c8c7,el_68767c4bec1fc50001eda85a
PK2,Central Phuket Floresta,MARKS & SPENCER | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,ee3637fb-931c-5cb6-b838-00a1791b86fd,el_68767c4bec1fc50001eda85c
PK2,Central Phuket Floresta,MASTRAD | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,e99f7061-8832-5023-aa24-eb2003669f04,el_68767c4bec1fc50001eda860
PK2,Central Phuket Floresta,RUNWAY ITEMS | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,2135e9b2-37e0-5a08-a194-ed5f05483763,el_68767c4bec1fc50001eda864
PK2,Central Phuket Floresta,FLOMAX | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,975e12a0-5e71-5117-b2d3-4c5db398e4d4,el_68767c4bec1fc50001eda865
PK2,Central Phuket Floresta,BEGIN | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,6c855cbc-0e22-5aab-b240-24b4ac37f7d0,el_68767c4bec1fc50001eda866
PK2,Central Phuket Floresta,PARENT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,41fb2601-c3c4-52e3-ad64-9f92ee957bda,el_68767c4bec1fc50001eda867
PK2,Central Phuket Floresta,MAMA'S CHOICE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,3847bf5c-dc65-58fd-89af-7aa8e3794c1f,el_68767c4bec1fc50001eda870
PK2,Central Phuket Floresta,TANWA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d5b4208e-0633-5f24-a108-e9c0a41a5358,el_68767c4bec1fc50001eda871
PK2,Central Phuket Floresta,DRAG KOOLER | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,d3b5b5b4-ec2c-5f76-805f-da380e67e6b9,el_68767c4bec1fc50001eda872
PK2,Central Phuket Floresta,RABBIT | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,aba32f23-328b-5c60-b664-3b5e74db3da7,el_68767c4bec1fc50001eda873
PK2,Central Phuket Floresta,XIAOMI | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,e23efd46-d84f-5075-85b2-97aaabc78d4e,el_68767c4bec1fc50001eda87a
PK2,Central Phuket Floresta,SHANGRILA | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,9d521104-cdb1-5056-8a70-cfc9c621282f,el_68767c4bec1fc50001eda87b
PK2,Central Phuket Floresta,LSPACE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,551bec51-01b4-5c5c-abaa-0d927a46055f,el_68767c4bec1fc50001eda87c
PK2,Central Phuket Floresta,MITSUMARU | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,7a13f53c-08dd-5a28-9bc8-4c2e22bb5120,el_68767c4bec1fc50001eda87e
PK2,Central Phuket Floresta,MELLOW | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,95d278b0-a06d-5703-bf17-8dbc8cbeb181,el_68767c4bec1fc50001eda881
PK2,Central Phuket Floresta,BANGKOK BOOTERY | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,bd5debda-deb0-50ae-941c-2ec815d26ae1,el_68767c4bec1fc50001eda882
PK2,Central Phuket Floresta,MAC | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,5026d4d7-29b1-593d-b706-af502e0fbcbd,el_68767c4bec1fc50001eda884
PK2,Central Phuket Floresta,JOG | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,7c309884-6fc6-5777-ae6b-76efd75d6973,el_68767c4bec1fc50001eda886
PK2,Central Phuket Floresta,BY NATURE | Central Department Store,CRC,Central / Robinson Dept Store,Central Department Store,,573e2b85-a2a7-5960-b6f0-87e677372b7d,el_68767c4bec1fc50001eda887
