Source,Target,Weight,Floor,Category
SIZZLER,Central Phuket,1,3F,Food & Beverage
SKECHERS,Central Phuket,1,1F,Fashion
SMOOTHIE JUICY,Central Phuket,1,1F,Food & Beverage
SOMRUBKABKAO,Central Phuket,1,3F,Food & Beverage
SPARKLE NAIL SPA,Central Phuket,1,3F,Beauty & Wellness
SPEEDO,Central Phuket,1,3F,Fashion
STARBUCKS COFFEE,Central Phuket,1,GF,Food & Beverage
STEVE MADDEN,Central Phuket,1,1F,Fashion
STUDIO 7,Central Phuket,1,2F,Technology
SUBWAY,Central Phuket,1,GF,Food & Beverage
SUKISHI,Central Phuket,1,3F,Food & Beverage
SULWHASOO,Central Phuket,1,1F,Beauty & Wellness
SUNGLASS HUT,Central Phuket,1,2F,Fashion
SUPER SPORTS,Central Phuket,1,2F,Lifestyle & Specialty
SUPERDRY,Central Phuket,1,1F,Fashion
SUUNTO,Central Phuket,1,1F,Fashion
SWAROVSKI,Central Phuket,1,2F,Fashion
SWENSEN'S,Central Phuket,1,1F,Food & Beverage
TAG HEUER,Central Phuket,1,1F,Fashion
TAM NAN KUAYTIEW PLA PHUKET,Central Phuket,1,3F,Food & Beverage
TEVA,Central Phuket,1,2F,Fashion
THAI BRASSERIE BY BLUE ELEPHANT,Central Phuket,1,3F,Food & Beverage
THE CHARIS,Central Phuket,1,4F,Beauty & Wellness
THE FACE SHOP,Central Phuket,1,2F,Beauty & Wellness
THE KLINIQUE,Central Phuket,1,4F,Beauty & Wellness
THE NORTH FACE,Central Phuket,1,2F,Fashion
THE PIZZA COMPANY,Central Phuket,1,3F,Food & Beverage
THREE,Central Phuket,1,1F,Beauty & Wellness
TIFFANY & CO.,Central Phuket,1,1F,Fashion
TIMBERLAND,Central Phuket,1,2F,Fashion
TIMEX,Central Phuket,1,1F,Fashion
TISSOT,Central Phuket,1,1F,Fashion
TMB THANACHART BANK,Central Phuket,1,4F,Bank & Financial Services
TO B 1 HAIR STATION,Central Phuket,1,4F,Beauty & Wellness
TOM FORD BEAUTY,Central Phuket,1,1F,Beauty & Wellness
TOMMY HILFIGER,Central Phuket,1,2F,Fashion
TOMS,Central Phuket,1,3F,Fashion
TOPS CLUB,Central Phuket,1,GF,Lifestyle & Specialty
TOR TUM SOM TUM INDI,Central Phuket,1,GF,Food & Beverage
TORO FRIES PHUKET,Central Phuket,1,1F,Food & Beverage
TORY BURCH,Central Phuket,1,1F,Fashion
TRIUMPH,Central Phuket,1,2F,Fashion
TRUE,Central Phuket,1,2F,Technology
U DIAMOND,Central Phuket,1,2F,Fashion
UMAY PLUS,Central Phuket,1,4F,Bank & Financial Services
UNDER ARMOUR,Central Phuket,1,2F,Fashion
UNIQLO,Central Phuket,1,1F,Fashion
UNITED OVERSEAS BANK,Central Phuket,1,4F,Bank & Financial Services
UOB XPRESS,Central Phuket,1,4F,Bank & Financial Services
VALUE PLUS CURRENCY EXCHANGE,Central Phuket,1,4F,Bank & Financial Services
VANS,Central Phuket,1,2F,Fashion
VERSACE,Central Phuket,1,1F,Fashion
VICTORIA SECRET BEAUTY,Central Phuket,1,1F,Beauty & Wellness
VICTORINOX,Central Phuket,1,2F,Fashion
VIVIENNE WESTWOOD,Central Phuket,1,1F,Fashion
VNC,Central Phuket,1,1F,Fashion
WACOAL,Central Phuket,1,2F,Fashion
WATSONS,Central Phuket,1,3F,Beauty & Wellness
WESTERN UNION,Central Phuket,1,4F,Bank & Financial Services
WINE CONNECTION DELI & BISTRO,Central Phuket,1,1F,Food & Beverage
WITH IT,Central Phuket,1,3F,Fashion
WRANGLER,Central Phuket,1,3F,Fashion
XIAOMI,Central Phuket,1,GF,Technology
YAYOI,Central Phuket,1,3F,Food & Beverage
YES EXCHANGE,Central Phuket,1,GF,Bank & Financial Services
YOU VEGETARIAN,Central Phuket,1,GF,Food & Beverage
YOU & I SUKI,Central Phuket,1,3F,Food & Beverage
YSL,Central Phuket,1,1F,Beauty & Wellness
YUM KHANOMJEEN SAB NUA,Central Phuket,1,3F,Food & Beverage
YVES ROCHER,Central Phuket,1,2F,Beauty & Wellness
ZEN JAPANESE RESTAURANT,Central Phuket,1,1F,Food & Beverage
ZURICH BREAD CAFE,Central Phuket,1,2F,Food & Beverage
