name,type,categories,floors,external_id,location_id
TANYA,store,Others,,57a0b859-d1e7-59a2-a2fd-7d07f6973838,el_6a3c01511112ad0001c008a9
รสนิยม ยีนส์,store,Fashion & Accessories,,e42dde6c-cf9f-5a38-816c-9309b1bad4cb,el_6a3c01511112ad0001c008aa
HIYAKU,store,Food & Beverage,,0d057ed6-7254-5612-acca-8f9025e1d0a2,el_6a3c01511112ad0001c008ab
MISTER DONUT,store,Food & Beverage,,72724a31-361c-5f7f-ac8f-c3922c5a01fe,el_6a3c01511112ad0001c008ac
PHOTOISM,store,General Service,,91b4859e-96d9-532c-be5b-73177273ca4a,el_6a3c01511112ad0001c008ad
FUKU MATCHA,store,Food & Beverage,,5f536b98-3062-5baa-a958-63c30c041b13,el_6a3c01511112ad0001c008ae
ALLDAY SHOES,store,Fashion & Accessories,,d82ee099-5360-5b4c-ac60-fa23cb1c4212,el_6a3c01511112ad0001c008af
THA RUEA,store,Food & Beverage,,7e9fd2c0-70b3-5df7-af39-1a1f42661551,el_6a3c01511112ad0001c008b1
HAAB,store,Food & Beverage,,eee082fc-0eff-5e63-b415-bf29352dca46,el_6a3c01511112ad0001c008b3
DISCOUNT OUTLET,store,Fashion & Accessories,,869a8c99-0a32-5f79-a87c-2d724fa46a70,el_6a3c01511112ad0001c008b4
CELEB STYLE,store,Fashion & Accessories,,262b2a47-8e99-5a67-92fd-8288344c8d89,el_6a3c01511112ad0001c008b5
B2S,store,Book & Stationeries,,80cfaafe-f277-598f-95f5-032f56b8977e,el_6a3c01511112ad0001c008b6
WE FITNESS,store,Entertainment,,7848a5a7-df99-5dfa-ad26-423f1d0fb9e5,el_6a3c01511112ad0001c008b7
TRUE MOVE,store,Technology,,a58d1663-b059-58b7-851d-e9406636fad4,el_6a3c01511112ad0001c008b8
ซันร้อยแปด,store,Food & Beverage,,54435be0-3e7e-57af-92c5-a50580f0f0a0,el_6a47def22970080001255b08
THE VELL MEDICAL CLINIC,store,Health & Beauty,,c9b0302d-090f-5959-b53c-e7fb22556942,el_6a47def22970080001255b09
มานีมีหม้อ,store,Food & Beverage,,d5592935-42d4-504b-95c9-ee35ae6fe383,el_6a493058b2e4360001158c64
BEAUTRIUM,store,Health & Beauty,,27406064-1292-5003-bf91-8c84a0954c2b,el_6a590274a21b94000148354e
By Shu Cream,store,Fashion & Accessories,,2b5c27ce-a0da-5e62-9013-a6fb49efebe3,el_6a5ba58d5090c900019d8ad6
HEALTH AHOLICS,store,Others,,8f8eb185-068e-5ab7-8fa2-44a58ce2f3b0,el_6a5ba58d5090c900019d8ad7
SANTAFE',store,Food & Beverage,,abbc3b39-20dc-503c-b37e-baa508a45330,el_6a5ba58d5090c900019d8ad8
SIETE CLINIC,store,Health & Beauty,,eacbd3e8-8b04-5d1c-b08a-2c957285168e,el_6a5e49f06c1d0c0001277a3b
